size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
1000,open_addressing,remove,0,42,0.000018097,1000,"load_factor=0.7003;total_probes=2118;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,remove,1,43,0.000009953,1000,"load_factor=0.7003;collisions=227;max_chain=4","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,remove,1,43,0.000018997,1000,"load_factor=0.7003;total_probes=1939;max_cluster=41","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,remove,2,44,0.000010481,1000,"load_factor=0.7003;collisions=220;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,remove,2,44,0.000019209,1000,"load_factor=0.7003;total_probes=2082;max_cluster=40","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,remove,3,45,0.000015380,1000,"load_factor=0.7003;collisions=230;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,remove,3,45,0.000020843,1000,"load_factor=0.7003;total_probes=2258;max_cluster=47","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,remove,4,46,0.000010488,1000,"load_factor=0.7003;collisions=225;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,remove,4,46,0.000020634,1000,"load_factor=0.7003;total_probes=2078;max_cluster=45","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,chaining,remove,0,42,0.000020274,2000,"load_factor=0.7000;collisions=447;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,open_addressing,remove,0,42,0.000039308,2000,"load_factor=0.7000;total_probes=4489;max_cluster=65","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,chaining,remove,1,43,0.000019547,2000,"load_factor=0.7000;collisions=454;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,open_addressing,remove,1,43,0.000030273,2000,"load_factor=0.7000;total_probes=3954;max_cluster=49","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,chaining,remove,2,44,0.000015348,2000,"load_factor=0.7000;collisions=460;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,open_addressing,remove,2,44,0.000031947,2000,"load_factor=0.7000;total_probes=4316;max_cluster=68","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,chaining,remove,3,45,0.000016672,2000,"load_factor=0.7000;collisions=437;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,open_addressing,remove,3,45,0.000031302,2000,"load_factor=0.7000;total_probes=4118;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,chaining,remove,4,46,0.000021914,2000,"load_factor=0.7000;collisions=452;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
2000,open_addressing,remove,4,46,0.000032946,2000,"load_factor=0.7000;total_probes=4066;max_cluster=37","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,chaining,remove,0,42,0.000075153,3000,"load_factor=0.7001;collisions=679;max_chain=4","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,open_addressing,remove,0,42,0.000051620,3000,"load_factor=0.7001;total_probes=6985;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,chaining,remove,1,43,0.000031146,3000,"load_factor=0.7001;collisions=664;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,open_addressing,remove,1,43,0.000050363,3000,"load_factor=0.7001;total_probes=6316;max_cluster=43","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,chaining,remove,2,44,0.000030597,3000,"load_factor=0.7001;collisions=655;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,open_addressing,remove,2,44,0.000050773,3000,"load_factor=0.7001;total_probes=6383;max_cluster=70","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,chaining,remove,3,45,0.000025109,3000,"load_factor=0.7001;collisions=667;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,open_addressing,remove,3,45,0.000056639,3000,"load_factor=0.7001;total_probes=6465;max_cluster=61","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,chaining,remove,4,46,0.000028636,3000,"load_factor=0.7001;collisions=683;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
3000,open_addressing,remove,4,46,0.000084353,3000,"load_factor=0.7001;total_probes=6513;max_cluster=63","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,chaining,remove,0,42,0.000034898,4000,"load_factor=0.7000;collisions=914;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,open_addressing,remove,0,42,0.000077981,4000,"load_factor=0.7000;total_probes=9405;max_cluster=120","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,chaining,remove,1,43,0.000035567,4000,"load_factor=0.7000;collisions=874;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,open_addressing,remove,1,43,0.000111967,4000,"load_factor=0.7000;total_probes=8240;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,chaining,remove,2,44,0.000035630,4000,"load_factor=0.7000;collisions=881;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,open_addressing,remove,2,44,0.000074321,4000,"load_factor=0.7000;total_probes=8526;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,chaining,remove,3,45,0.000036064,4000,"load_factor=0.7000;collisions=915;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,open_addressing,remove,3,45,0.000076058,4000,"load_factor=0.7000;total_probes=8537;max_cluster=56","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,chaining,remove,4,46,0.000035166,4000,"load_factor=0.7000;collisions=916;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
4000,open_addressing,remove,4,46,0.000073677,4000,"load_factor=0.7000;total_probes=8501;max_cluster=65","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,chaining,remove,0,42,0.000044030,5000,"load_factor=0.7001;collisions=1111;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,open_addressing,remove,0,42,0.000098188,5000,"load_factor=0.7001;total_probes=11739;max_cluster=132","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,chaining,remove,1,43,0.000045234,5000,"load_factor=0.7001;collisions=1099;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,open_addressing,remove,1,43,0.000091731,5000,"load_factor=0.7001;total_probes=10546;max_cluster=60","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,chaining,remove,2,44,0.000045410,5000,"load_factor=0.7001;collisions=1118;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,open_addressing,remove,2,44,0.000091740,5000,"load_factor=0.7001;total_probes=10655;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,chaining,remove,3,45,0.000050817,5000,"load_factor=0.7001;collisions=1115;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,open_addressing,remove,3,45,0.000127590,5000,"load_factor=0.7001;total_probes=10841;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,chaining,remove,4,46,0.000047439,5000,"load_factor=0.7001;collisions=1089;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
5000,open_addressing,remove,4,46,0.000093743,5000,"load_factor=0.7001;total_probes=10541;max_cluster=91","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,chaining,remove,0,42,0.000053947,6000,"load_factor=0.7000;collisions=1343;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,open_addressing,remove,0,42,0.000142288,6000,"load_factor=0.7000;total_probes=13852;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,chaining,remove,1,43,0.000053377,6000,"load_factor=0.7000;collisions=1356;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,open_addressing,remove,1,43,0.000111286,6000,"load_factor=0.7000;total_probes=12541;max_cluster=66","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,chaining,remove,2,44,0.000053918,6000,"load_factor=0.7000;collisions=1343;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,open_addressing,remove,2,44,0.000115679,6000,"load_factor=0.7000;total_probes=12843;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,chaining,remove,3,45,0.000115875,6000,"load_factor=0.7000;collisions=1348;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,open_addressing,remove,3,45,0.000114452,6000,"load_factor=0.7000;total_probes=12897;max_cluster=70","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,chaining,remove,4,46,0.000055298,6000,"load_factor=0.7000;collisions=1338;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
6000,open_addressing,remove,4,46,0.000122733,6000,"load_factor=0.7000;total_probes=12946;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,chaining,remove,0,42,0.000106720,7000,"load_factor=0.7000;collisions=1530;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,open_addressing,remove,0,42,0.000130776,7000,"load_factor=0.7000;total_probes=15944;max_cluster=103","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,chaining,remove,1,43,0.000066182,7000,"load_factor=0.7000;collisions=1550;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,open_addressing,remove,1,43,0.000135501,7000,"load_factor=0.7000;total_probes=14846;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,chaining,remove,2,44,0.000066554,7000,"load_factor=0.7000;collisions=1539;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,open_addressing,remove,2,44,0.000135584,7000,"load_factor=0.7000;total_probes=14972;max_cluster=69","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,chaining,remove,3,45,0.000064788,7000,"load_factor=0.7000;collisions=1575;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,open_addressing,remove,3,45,0.000137785,7000,"load_factor=0.7000;total_probes=15601;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,chaining,remove,4,46,0.000074816,7000,"load_factor=0.7000;collisions=1591;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
7000,open_addressing,remove,4,46,0.000135265,7000,"load_factor=0.7000;total_probes=14647;max_cluster=59","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,chaining,remove,0,42,0.000072948,8000,"load_factor=0.7000;collisions=1792;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,open_addressing,remove,0,42,0.000130493,8000,"load_factor=0.7000;total_probes=17920;max_cluster=76","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,chaining,remove,1,43,0.000076165,8000,"load_factor=0.7000;collisions=1747;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,open_addressing,remove,1,43,0.000163713,8000,"load_factor=0.7000;total_probes=17089;max_cluster=74","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,chaining,remove,2,44,0.000076625,8000,"load_factor=0.7000;collisions=1766;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,open_addressing,remove,2,44,0.000153530,8000,"load_factor=0.7000;total_probes=17264;max_cluster=62","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,chaining,remove,3,45,0.000086788,8000,"load_factor=0.7000;collisions=1816;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,open_addressing,remove,3,45,0.000162137,8000,"load_factor=0.7000;total_probes=17804;max_cluster=57","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,chaining,remove,4,46,0.000086097,8000,"load_factor=0.7000;collisions=1782;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
8000,open_addressing,remove,4,46,0.000159745,8000,"load_factor=0.7000;total_probes=17171;max_cluster=64","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,chaining,remove,0,42,0.000091903,9000,"load_factor=0.7000;collisions=2022;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,open_addressing,remove,0,42,0.000184267,9000,"load_factor=0.7000;total_probes=20843;max_cluster=117","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,chaining,remove,1,43,0.000098918,9000,"load_factor=0.7000;collisions=1998;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,open_addressing,remove,1,43,0.000225728,9000,"load_factor=0.7000;total_probes=19261;max_cluster=109","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,chaining,remove,2,44,0.000104117,9000,"load_factor=0.7000;collisions=2015;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,open_addressing,remove,2,44,0.000179984,9000,"load_factor=0.7000;total_probes=18949;max_cluster=77","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,chaining,remove,3,45,0.000087197,9000,"load_factor=0.7000;collisions=2013;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,open_addressing,remove,3,45,0.000191173,9000,"load_factor=0.7000;total_probes=20073;max_cluster=61","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,chaining,remove,4,46,0.000085777,9000,"load_factor=0.7000;collisions=1974;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
9000,open_addressing,remove,4,46,0.000182122,9000,"load_factor=0.7000;total_probes=19474;max_cluster=54","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,chaining,remove,0,42,0.000099094,10000,"load_factor=0.7000;collisions=2203;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,open_addressing,remove,0,42,0.000224793,10000,"load_factor=0.7000;total_probes=22606;max_cluster=74","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,chaining,remove,1,43,0.000117090,10000,"load_factor=0.7000;collisions=2237;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,open_addressing,remove,1,43,0.000201355,10000,"load_factor=0.7000;total_probes=21200;max_cluster=64","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,chaining,remove,2,44,0.000082435,10000,"load_factor=0.7000;collisions=2219;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,open_addressing,remove,2,44,0.000161080,10000,"load_factor=0.7000;total_probes=21165;max_cluster=72","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,chaining,remove,3,45,0.000081202,10000,"load_factor=0.7000;collisions=2248;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,open_addressing,remove,3,45,0.000239376,10000,"load_factor=0.7000;total_probes=21704;max_cluster=62","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,chaining,remove,4,46,0.000086476,10000,"load_factor=0.7000;collisions=2216;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
10000,open_addressing,remove,4,46,0.000288653,10000,"load_factor=0.7000;total_probes=21379;max_cluster=77","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,chaining,remove,0,42,0.000179585,20000,"load_factor=0.7000;collisions=4395;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,open_addressing,remove,0,42,0.000383508,20000,"load_factor=0.7000;total_probes=43485;max_cluster=85","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,chaining,remove,1,43,0.000235062,20000,"load_factor=0.7000;collisions=4398;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,open_addressing,remove,1,43,0.000448127,20000,"load_factor=0.7000;total_probes=43413;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,chaining,remove,2,44,0.000200292,20000,"load_factor=0.7000;collisions=4564;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,open_addressing,remove,2,44,0.000427157,20000,"load_factor=0.7000;total_probes=42825;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,chaining,remove,3,45,0.000250930,20000,"load_factor=0.7000;collisions=4427;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,open_addressing,remove,3,45,0.000461543,20000,"load_factor=0.7000;total_probes=43351;max_cluster=82","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,chaining,remove,4,46,0.000213052,20000,"load_factor=0.7000;collisions=4449;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
20000,open_addressing,remove,4,46,0.000426620,20000,"load_factor=0.7000;total_probes=43183;max_cluster=71","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,chaining,remove,0,42,0.000397612,30000,"load_factor=0.7000;collisions=6663;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,open_addressing,remove,0,42,0.000606914,30000,"load_factor=0.7000;total_probes=64425;max_cluster=94","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,chaining,remove,1,43,0.000455656,30000,"load_factor=0.7000;collisions=6608;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,open_addressing,remove,1,43,0.000644828,30000,"load_factor=0.7000;total_probes=63850;max_cluster=103","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,chaining,remove,2,44,0.000260841,30000,"load_factor=0.7000;collisions=6717;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,open_addressing,remove,2,44,0.000532714,30000,"load_factor=0.7000;total_probes=64748;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,chaining,remove,3,45,0.000292032,30000,"load_factor=0.7000;collisions=6659;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,open_addressing,remove,3,45,0.000644750,30000,"load_factor=0.7000;total_probes=66616;max_cluster=105","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,chaining,remove,4,46,0.000362659,30000,"load_factor=0.7000;collisions=6679;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
30000,open_addressing,remove,4,46,0.000587615,30000,"load_factor=0.7000;total_probes=65998;max_cluster=90","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,chaining,remove,0,42,0.000891685,40000,"load_factor=0.7000;collisions=8907;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,open_addressing,remove,0,42,0.000771356,40000,"load_factor=0.7000;total_probes=86252;max_cluster=99","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,chaining,remove,1,43,0.000487668,40000,"load_factor=0.7000;collisions=8892;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,open_addressing,remove,1,43,0.000832679,40000,"load_factor=0.7000;total_probes=87848;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,chaining,remove,2,44,0.000457541,40000,"load_factor=0.7000;collisions=8962;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,open_addressing,remove,2,44,0.000899675,40000,"load_factor=0.7000;total_probes=87973;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,chaining,remove,3,45,0.000427269,40000,"load_factor=0.7000;collisions=8929;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,open_addressing,remove,3,45,0.001238933,40000,"load_factor=0.7000;total_probes=87324;max_cluster=136","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,chaining,remove,4,46,0.000438018,40000,"load_factor=0.7000;collisions=8925;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
40000,open_addressing,remove,4,46,0.000742307,40000,"load_factor=0.7000;total_probes=86804;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,chaining,remove,0,42,0.000607952,50000,"load_factor=0.7000;collisions=11038;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,open_addressing,remove,0,42,0.001077566,50000,"load_factor=0.7000;total_probes=106844;max_cluster=80","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,chaining,remove,1,43,0.000605849,50000,"load_factor=0.7000;collisions=11121;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,open_addressing,remove,1,43,0.001005311,50000,"load_factor=0.7000;total_probes=109201;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,chaining,remove,2,44,0.000559280,50000,"load_factor=0.7000;collisions=11168;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,open_addressing,remove,2,44,0.001063622,50000,"load_factor=0.7000;total_probes=110309;max_cluster=144","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,chaining,remove,3,45,0.000538744,50000,"load_factor=0.7000;collisions=11081;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,open_addressing,remove,3,45,0.001055356,50000,"load_factor=0.7000;total_probes=108216;max_cluster=118","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,chaining,remove,4,46,0.000531929,50000,"load_factor=0.7000;collisions=11220;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
50000,open_addressing,remove,4,46,0.001131508,50000,"load_factor=0.7000;total_probes=109908;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,chaining,remove,0,42,0.000754674,60000,"load_factor=0.7000;collisions=13325;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,open_addressing,remove,0,42,0.001242473,60000,"load_factor=0.7000;total_probes=127238;max_cluster=72","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,chaining,remove,1,43,0.000696506,60000,"load_factor=0.7000;collisions=13350;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,open_addressing,remove,1,43,0.001276027,60000,"load_factor=0.7000;total_probes=128790;max_cluster=117","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,chaining,remove,2,44,0.000743971,60000,"load_factor=0.7000;collisions=13426;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,open_addressing,remove,2,44,0.001257688,60000,"load_factor=0.7000;total_probes=132725;max_cluster=159","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,chaining,remove,3,45,0.000696819,60000,"load_factor=0.7000;collisions=13405;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,open_addressing,remove,3,45,0.001240261,60000,"load_factor=0.7000;total_probes=130739;max_cluster=114","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,chaining,remove,4,46,0.001237218,60000,"load_factor=0.7000;collisions=13410;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
60000,open_addressing,remove,4,46,0.001242744,60000,"load_factor=0.7000;total_probes=131663;max_cluster=95","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,remove,0,42,0.000880268,70000,"load_factor=0.7000;collisions=15476;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,remove,0,42,0.001421462,70000,"load_factor=0.7000;total_probes=148094;max_cluster=87","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,remove,1,43,0.000799440,70000,"load_factor=0.7000;collisions=15582;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,remove,1,43,0.001461044,70000,"load_factor=0.7000;total_probes=151747;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,chaining,remove,2,44,0.000815887,70000,"load_factor=0.7000;collisions=15517;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
70000,open_addressing,remove,2,44,0.001465761,70000,"load_factor=0.7000;total_probes=152606;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
