size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
900000,double_hashing,search,2,44,0.029812098,1472873,"load_factor=0.7000;avg_probes=1.74;max_cluster=42;probes=1472873","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
900000,linear_probing,search,3,45,0.019706514,1813625,"load_factor=0.7000;avg_probes=2.18;max_cluster=129;probes=1813625","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
900000,double_hashing,search,3,45,0.026047567,1473867,"load_factor=0.7000;avg_probes=1.74;max_cluster=37;probes=1473867","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
900000,linear_probing,search,4,46,0.020066361,1805523,"load_factor=0.7000;avg_probes=2.17;max_cluster=177;probes=1805523","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
900000,double_hashing,search,4,46,0.029259853,1474095,"load_factor=0.7000;avg_probes=1.74;max_cluster=36;probes=1474095","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search,0,42,0.021630961,1996646,"load_factor=0.7000;avg_probes=2.15;max_cluster=123;probes=1996646","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search,0,42,0.031064431,1633298,"load_factor=0.7000;avg_probes=1.74;max_cluster=36;probes=1633298","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search,1,43,0.025854726,2015441,"load_factor=0.7000;avg_probes=2.18;max_cluster=137;probes=2015441","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search,1,43,0.027202644,1634943,"load_factor=0.7000;avg_probes=1.74;max_cluster=38;probes=1634943","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search,2,44,0.023628563,2001613,"load_factor=0.7000;avg_probes=2.16;max_cluster=123;probes=2001613","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search,2,44,0.028492530,1634422,"load_factor=0.7000;avg_probes=1.74;max_cluster=37;probes=1634422","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search,3,45,0.023501711,2012176,"load_factor=0.7000;avg_probes=2.17;max_cluster=141;probes=2012176","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search,3,45,0.030767574,1635724,"load_factor=0.7000;avg_probes=1.74;max_cluster=36;probes=1635724","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,linear_probing,search,4,46,0.027233999,2002606,"load_factor=0.7000;avg_probes=2.16;max_cluster=130;probes=2002606","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000000,double_hashing,search,4,46,0.028116190,1632994,"load_factor=0.7000;avg_probes=1.73;max_cluster=37;probes=1632994","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,search_miss,0,42,0.000027497,4508,"load_factor=0.7003;avg_probes=2.12;max_cluster=31;probes=4508","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,search_miss,0,42,0.000040234,10185,"load_factor=0.7003;avg_probes=1.79;max_cluster=18;probes=10185","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,search_miss,1,43,0.000026249,4423,"load_factor=0.7003;avg_probes=1.94;max_cluster=41;probes=4423","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,search_miss,1,43,0.000034588,7373,"load_factor=0.7003;avg_probes=1.76;max_cluster=14;probes=7373","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,search_miss,2,44,0.000026748,4864,"load_factor=0.7003;avg_probes=2.08;max_cluster=40;probes=4864","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,search_miss,2,44,0.000029332,4390,"load_factor=0.7003;avg_probes=1.73;max_cluster=15;probes=4390","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,search_miss,3,45,0.000030233,6066,"load_factor=0.7003;avg_probes=2.26;max_cluster=47;probes=6066","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,search_miss,3,45,0.000026783,3046,"load_factor=0.6996;avg_probes=1.77;max_cluster=16;probes=3046","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,linear_probing,search_miss,4,46,0.000028671,5412,"load_factor=0.7003;avg_probes=2.08;max_cluster=45;probes=5412","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
1000,double_hashing,search_miss,4,46,0.000046052,11720,"load_factor=0.6996;avg_probes=1.77;max_cluster=16;probes=11720","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,search_miss,0,42,0.000066337,13262,"load_factor=0.7000;avg_probes=2.24;max_cluster=65;probes=13262","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,search_miss,0,42,0.000054071,6141,"load_factor=0.7000;avg_probes=1.79;max_cluster=17;probes=6141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,search_miss,1,43,0.000056475,9816,"load_factor=0.7000;avg_probes=1.98;max_cluster=49;probes=9816","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,search_miss,1,43,0.000054387,6083,"load_factor=0.7000;avg_probes=1.75;max_cluster=17;probes=6083","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,search_miss,2,44,0.000059760,10996,"load_factor=0.7000;avg_probes=2.16;max_cluster=68;probes=10996","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,search_miss,2,44,0.000055324,6321,"load_factor=0.7000;avg_probes=1.77;max_cluster=18;probes=6321","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,search_miss,3,45,0.000061321,10158,"load_factor=0.7000;avg_probes=2.06;max_cluster=59;probes=10158","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,search_miss,3,45,0.000054176,5939,"load_factor=0.7000;avg_probes=1.75;max_cluster=20;probes=5939","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,linear_probing,search_miss,4,46,0.000059858,9597,"load_factor=0.7000;avg_probes=2.03;max_cluster=37;probes=9597","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
2000,double_hashing,search_miss,4,46,0.000060699,6081,"load_factor=0.7000;avg_probes=1.72;max_cluster=17;probes=6081","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,search_miss,0,42,0.000115923,17406,"load_factor=0.7001;avg_probes=2.33;max_cluster=95;probes=17406","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,search_miss,0,42,0.000082173,9384,"load_factor=0.7001;avg_probes=1.78;max_cluster=19;probes=9384","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,search_miss,1,43,0.000085116,14917,"load_factor=0.7001;avg_probes=2.11;max_cluster=43;probes=14917","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,search_miss,1,43,0.000081987,8976,"load_factor=0.7001;avg_probes=1.73;max_cluster=33;probes=8976","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,search_miss,2,44,0.000088980,16541,"load_factor=0.7001;avg_probes=2.13;max_cluster=70;probes=16541","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,search_miss,2,44,0.000100120,18056,"load_factor=0.7001;avg_probes=1.73;max_cluster=24;probes=18056","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,search_miss,3,45,0.000086208,15447,"load_factor=0.7001;avg_probes=2.15;max_cluster=61;probes=15447","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,search_miss,3,45,0.000081957,9209,"load_factor=0.7001;avg_probes=1.70;max_cluster=28;probes=9209","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,linear_probing,search_miss,4,46,0.000086563,15620,"load_factor=0.7001;avg_probes=2.17;max_cluster=63;probes=15620","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
3000,double_hashing,search_miss,4,46,0.000081808,9185,"load_factor=0.6999;avg_probes=1.77;max_cluster=19;probes=9185","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,search_miss,0,42,0.000126440,24829,"load_factor=0.7000;avg_probes=2.35;max_cluster=120;probes=24829","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,search_miss,0,42,0.000109903,12408,"load_factor=0.7000;avg_probes=1.76;max_cluster=25;probes=12408","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,search_miss,1,43,0.000113840,20013,"load_factor=0.7000;avg_probes=2.06;max_cluster=54;probes=20013","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,search_miss,1,43,0.000109221,12175,"load_factor=0.7000;avg_probes=1.71;max_cluster=36;probes=12175","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,search_miss,2,44,0.000117611,21544,"load_factor=0.7000;avg_probes=2.13;max_cluster=71;probes=21544","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,search_miss,2,44,0.000145893,23708,"load_factor=0.6999;avg_probes=1.76;max_cluster=19;probes=23708","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,search_miss,3,45,0.000129709,20948,"load_factor=0.7000;avg_probes=2.13;max_cluster=56;probes=20948","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,search_miss,3,45,0.000124897,18146,"load_factor=0.7000;avg_probes=1.75;max_cluster=23;probes=18146","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,linear_probing,search_miss,4,46,0.000116767,20091,"load_factor=0.7000;avg_probes=2.13;max_cluster=65;probes=20091","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
4000,double_hashing,search_miss,4,46,0.000118813,12143,"load_factor=0.7000;avg_probes=1.77;max_cluster=17;probes=12143","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,search_miss,0,42,0.000422324,32141,"load_factor=0.7001;avg_probes=2.35;max_cluster=132;probes=32141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,search_miss,0,42,0.000198653,15227,"load_factor=0.6998;avg_probes=1.74;max_cluster=24;probes=15227","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,search_miss,1,43,0.000144536,24565,"load_factor=0.7001;avg_probes=2.11;max_cluster=60;probes=24565","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,search_miss,1,43,0.000169605,22254,"load_factor=0.7001;avg_probes=1.71;max_cluster=17;probes=22254","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,search_miss,2,44,0.000163169,28557,"load_factor=0.7001;avg_probes=2.13;max_cluster=71;probes=28557","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,search_miss,2,44,0.000141771,15729,"load_factor=0.7001;avg_probes=1.75;max_cluster=25;probes=15729","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,search_miss,3,45,0.000145400,24481,"load_factor=0.7001;avg_probes=2.17;max_cluster=59;probes=24481","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,search_miss,3,45,0.000141086,15409,"load_factor=0.7001;avg_probes=1.75;max_cluster=24;probes=15409","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,linear_probing,search_miss,4,46,0.000152085,27140,"load_factor=0.7001;avg_probes=2.11;max_cluster=91;probes=27140","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
5000,double_hashing,search_miss,4,46,0.000686421,15433,"load_factor=0.7001;avg_probes=1.73;max_cluster=22;probes=15433","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,search_miss,0,42,0.000191141,36489,"load_factor=0.7000;avg_probes=2.31;max_cluster=98;probes=36489","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,search_miss,0,42,0.000144918,18505,"load_factor=0.7000;avg_probes=1.75;max_cluster=22;probes=18505","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,search_miss,1,43,0.000166877,30134,"load_factor=0.7000;avg_probes=2.09;max_cluster=66;probes=30134","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,search_miss,1,43,0.000143907,18357,"load_factor=0.7000;avg_probes=1.74;max_cluster=25;probes=18357","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,search_miss,2,44,0.000170653,32064,"load_factor=0.7000;avg_probes=2.14;max_cluster=89;probes=32064","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,search_miss,2,44,0.000167752,18428,"load_factor=0.7000;avg_probes=1.72;max_cluster=23;probes=18428","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,search_miss,3,45,0.000164900,30304,"load_factor=0.7000;avg_probes=2.15;max_cluster=70;probes=30304","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,search_miss,3,45,0.000151106,18527,"load_factor=0.7000;avg_probes=1.74;max_cluster=25;probes=18527","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,linear_probing,search_miss,4,46,0.000169854,30206,"load_factor=0.7000;avg_probes=2.16;max_cluster=71;probes=30206","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
6000,double_hashing,search_miss,4,46,0.000154102,18876,"load_factor=0.7000;avg_probes=1.74;max_cluster=21;probes=18876","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,search_miss,0,42,0.000222203,40865,"load_factor=0.7000;avg_probes=2.28;max_cluster=103;probes=40865","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,search_miss,0,42,0.000193239,21376,"load_factor=0.7000;avg_probes=1.75;max_cluster=24;probes=21376","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,search_miss,1,43,0.000199469,33901,"load_factor=0.7000;avg_probes=2.12;max_cluster=89;probes=33901","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,search_miss,1,43,0.000203571,21512,"load_factor=0.7000;avg_probes=1.75;max_cluster=24;probes=21512","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,search_miss,2,44,0.000224502,38758,"load_factor=0.7000;avg_probes=2.14;max_cluster=69;probes=38758","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,search_miss,2,44,0.000202773,21505,"load_factor=0.6998;avg_probes=1.73;max_cluster=27;probes=21505","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,search_miss,3,45,0.000210849,36175,"load_factor=0.7000;avg_probes=2.23;max_cluster=54;probes=36175","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,search_miss,3,45,0.000203073,21503,"load_factor=0.7000;avg_probes=1.74;max_cluster=28;probes=21503","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,linear_probing,search_miss,4,46,0.000211791,35825,"load_factor=0.7000;avg_probes=2.09;max_cluster=59;probes=35825","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
7000,double_hashing,search_miss,4,46,0.000209975,21813,"load_factor=0.7000;avg_probes=1.76;max_cluster=19;probes=21813","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,search_miss,0,42,0.000244892,43354,"load_factor=0.7000;avg_probes=2.24;max_cluster=76;probes=43354","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,search_miss,0,42,0.000238378,24850,"load_factor=0.7000;avg_probes=1.75;max_cluster=29;probes=24850","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,search_miss,1,43,0.000250372,42367,"load_factor=0.7000;avg_probes=2.14;max_cluster=74;probes=42367","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,search_miss,1,43,0.000238142,24598,"load_factor=0.7000;avg_probes=1.74;max_cluster=28;probes=24598","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,search_miss,2,44,0.000257234,40839,"load_factor=0.7000;avg_probes=2.16;max_cluster=62;probes=40839","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,search_miss,2,44,0.000299535,47820,"load_factor=0.7000;avg_probes=1.74;max_cluster=28;probes=47820","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,search_miss,3,45,0.000256935,42295,"load_factor=0.7000;avg_probes=2.23;max_cluster=57;probes=42295","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,search_miss,3,45,0.000236970,24650,"load_factor=0.7000;avg_probes=1.75;max_cluster=18;probes=24650","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,linear_probing,search_miss,4,46,0.000264586,42022,"load_factor=0.7000;avg_probes=2.15;max_cluster=64;probes=42022","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
8000,double_hashing,search_miss,4,46,0.000232142,25051,"load_factor=0.7000;avg_probes=1.74;max_cluster=20;probes=25051","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,search_miss,0,42,0.000284295,52979,"load_factor=0.7000;avg_probes=2.32;max_cluster=117;probes=52979","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,search_miss,0,42,0.000272146,27700,"load_factor=0.7000;avg_probes=1.75;max_cluster=32;probes=27700","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,search_miss,1,43,0.000272561,47850,"load_factor=0.7000;avg_probes=2.14;max_cluster=109;probes=47850","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,search_miss,1,43,0.000262431,27695,"load_factor=0.7000;avg_probes=1.73;max_cluster=24;probes=27695","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,search_miss,2,44,0.000272629,46595,"load_factor=0.7000;avg_probes=2.11;max_cluster=77;probes=46595","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,search_miss,2,44,0.000264727,28062,"load_factor=0.7000;avg_probes=1.77;max_cluster=24;probes=28062","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,search_miss,3,45,0.000275824,49320,"load_factor=0.7000;avg_probes=2.23;max_cluster=61;probes=49320","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,search_miss,3,45,0.000265857,27639,"load_factor=0.7000;avg_probes=1.75;max_cluster=25;probes=27639","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,linear_probing,search_miss,4,46,0.000275180,46058,"load_factor=0.7000;avg_probes=2.16;max_cluster=54;probes=46058","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
9000,double_hashing,search_miss,4,46,0.000276234,27634,"load_factor=0.7000;avg_probes=1.73;max_cluster=26;probes=27634","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,search_miss,0,42,0.000317179,56691,"load_factor=0.7000;avg_probes=2.26;max_cluster=74;probes=56691","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,search_miss,0,42,0.000311311,30705,"load_factor=0.7000;avg_probes=1.74;max_cluster=25;probes=30705","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,search_miss,1,43,0.000297729,50122,"load_factor=0.7000;avg_probes=2.12;max_cluster=64;probes=50122","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,search_miss,1,43,0.000300886,30782,"load_factor=0.7000;avg_probes=1.74;max_cluster=24;probes=30782","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,search_miss,2,44,0.000313141,50756,"load_factor=0.7000;avg_probes=2.12;max_cluster=72;probes=50756","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,search_miss,2,44,0.000294961,30485,"load_factor=0.7000;avg_probes=1.74;max_cluster=29;probes=30485","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,search_miss,3,45,0.000321278,52845,"load_factor=0.7000;avg_probes=2.17;max_cluster=62;probes=52845","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,search_miss,3,45,0.000357813,44606,"load_factor=0.7000;avg_probes=1.75;max_cluster=23;probes=44606","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,linear_probing,search_miss,4,46,0.000320499,52304,"load_factor=0.7000;avg_probes=2.14;max_cluster=77;probes=52304","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
10000,double_hashing,search_miss,4,46,0.000300079,30700,"load_factor=0.7000;avg_probes=1.74;max_cluster=27;probes=30700","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,search_miss,0,42,0.000642862,107703,"load_factor=0.7000;avg_probes=2.17;max_cluster=85;probes=107703","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,search_miss,0,42,0.000566043,61627,"load_factor=0.7000;avg_probes=1.73;max_cluster=31;probes=61627","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,search_miss,1,43,0.000640029,109334,"load_factor=0.7000;avg_probes=2.17;max_cluster=84;probes=109334","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,search_miss,1,43,0.000571010,61400,"load_factor=0.7000;avg_probes=1.74;max_cluster=26;probes=61400","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,search_miss,2,44,0.000629227,107572,"load_factor=0.7000;avg_probes=2.14;max_cluster=95;probes=107572","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,search_miss,2,44,0.000570736,61951,"load_factor=0.7000;avg_probes=1.72;max_cluster=26;probes=61951","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,search_miss,3,45,0.000640544,107172,"load_factor=0.7000;avg_probes=2.17;max_cluster=82;probes=107172","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,search_miss,3,45,0.000565308,61795,"load_factor=0.7000;avg_probes=1.73;max_cluster=23;probes=61795","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,linear_probing,search_miss,4,46,0.000627518,103390,"load_factor=0.7000;avg_probes=2.16;max_cluster=71;probes=103390","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
20000,double_hashing,search_miss,4,46,0.000570714,61464,"load_factor=0.7000;avg_probes=1.73;max_cluster=27;probes=61464","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,search_miss,0,42,0.000942581,157125,"load_factor=0.7000;avg_probes=2.15;max_cluster=94;probes=157125","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,search_miss,0,42,0.000919861,92550,"load_factor=0.7000;avg_probes=1.73;max_cluster=29;probes=92550","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,search_miss,1,43,0.000939273,155835,"load_factor=0.7000;avg_probes=2.13;max_cluster=103;probes=155835","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,search_miss,1,43,0.000923378,92564,"load_factor=0.7000;avg_probes=1.72;max_cluster=26;probes=92564","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,search_miss,2,44,0.000988001,159871,"load_factor=0.7000;avg_probes=2.16;max_cluster=128;probes=159871","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,search_miss,2,44,0.000903614,93052,"load_factor=0.7000;avg_probes=1.75;max_cluster=25;probes=93052","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,search_miss,3,45,0.000995207,164891,"load_factor=0.7000;avg_probes=2.22;max_cluster=105;probes=164891","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,search_miss,3,45,0.000902310,92110,"load_factor=0.7000;avg_probes=1.75;max_cluster=25;probes=92110","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,linear_probing,search_miss,4,46,0.000979484,165786,"load_factor=0.7000;avg_probes=2.20;max_cluster=90;probes=165786","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
30000,double_hashing,search_miss,4,46,0.000930904,92416,"load_factor=0.7000;avg_probes=1.75;max_cluster=26;probes=92416","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
40000,linear_probing,search_miss,0,42,0.001262463,215175,"load_factor=0.7000;avg_probes=2.16;max_cluster=99;probes=215175","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:55:23"
