size,data_structure,operation,run_index,seed,time_s,min_val,max_val,cpu_model,cpu_cores,compiler_version,os_info,timestamp,hostname
5000,heap,insert,2,44,0.00006034,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,heap,insert,0,42,0.00005353,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,heap,insert,1,43,0.00005386,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,heap,insert,2,44,0.00006612,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,heap,insert,0,42,0.00006193,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,heap,insert,1,43,0.00006328,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,heap,insert,2,44,0.00006265,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,heap,insert,0,42,0.00007025,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,heap,insert,1,43,0.00006955,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,heap,insert,2,44,0.00006940,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,heap,insert,0,42,0.00008141,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,heap,insert,1,43,0.00009343,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,heap,insert,2,44,0.00008251,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,heap,insert,0,42,0.00009244,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,heap,insert,1,43,0.00009378,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,heap,insert,2,44,0.00009247,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
1000,queue,enqueue,0,42,0.00000126,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
1000,queue,enqueue,1,43,0.00000071,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
1000,queue,enqueue,2,44,0.00000066,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
2000,queue,enqueue,0,42,0.00000164,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
2000,queue,enqueue,1,43,0.00000154,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
2000,queue,enqueue,2,44,0.00000144,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,queue,enqueue,0,42,0.00000209,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,queue,enqueue,1,43,0.00000207,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
3000,queue,enqueue,2,44,0.00000208,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,queue,enqueue,0,42,0.00000296,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,queue,enqueue,1,43,0.00000299,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
4000,queue,enqueue,2,44,0.00000286,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
5000,queue,enqueue,0,42,0.00000357,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
5000,queue,enqueue,1,43,0.00000371,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
5000,queue,enqueue,2,44,0.00000364,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,queue,enqueue,0,42,0.00000424,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,queue,enqueue,1,43,0.00000425,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
6000,queue,enqueue,2,44,0.00000422,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,queue,enqueue,0,42,0.00000507,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,queue,enqueue,1,43,0.00000501,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
7000,queue,enqueue,2,44,0.00000496,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,queue,enqueue,0,42,0.00000569,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,queue,enqueue,1,43,0.00000568,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
8000,queue,enqueue,2,44,0.00000568,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,queue,enqueue,0,42,0.00000642,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,queue,enqueue,1,43,0.00000643,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
9000,queue,enqueue,2,44,0.00000641,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,queue,enqueue,0,42,0.00000952,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,queue,enqueue,1,43,0.00000760,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
10000,queue,enqueue,2,44,0.00000717,0,100000,"Unknown",22,"GCC 13.3.0","Linux 6.6.87.2-microsoft-standard-WSL2","2025-09-19 15:36:06","INOVAI-NB-8"
